date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,value
554,0.740939556,0,0,0.020930948,0.398559739,0,0.741480531,0,0,0,0.843472396,0,0,0,1.15862318,0,0,0,0,1.14967452,0,0.534485528,0.541607844,1.59306698,2.39620927,0.628728899,0.217173419,0,0,0,0,0.062500758,0.667684933,1.52939705,3.42214613,3.79667075,2.84720058,0.823306568,0,0,0.114864372,0.324438522,0.577736557,0.240920207,0.496730067,0,0.784573994,0.482296498,0.696568269,0.234127143,0,0.63706742,0.357484939,1.123562,0,0,1.26750121,0,0.929577248,1.03819298,1.30516183,0,0,0,0,0,0,0.291026078,0,0.836875115,0,0,1.06050762,1.15108501,0,0,0,0,0.286255573,0.683944327,0.785436543,0.795253318,0.942419792,1.50313368,1.06582358,0.244323606,0.250826106,0.353881074,1.56102019,0.251545471,0.083748488,1.13586965,1.09310436,0,0.596235277,0,0.697328418,0,0.104276989,0.680753365,0.495440462,0.810903513,0,0,1.04036648,0.289955966,0,0,0,0,0,0.739391238,0,0.933952193,0,0,0.451214224,0.463322077,0.501249698,0.556364914,0.754483261,1.73603877,0.72509625,0.820109361,0.80482868,0.767431754,0.470135511,0,0.212007281,0.277637928,0.944940045,0.011286839,0,0.300754594,0,0,0.041817614,0.92598386,0.226229125,0,0.017154918,0,0,0,0.061119185,0.52780648,0,0,0.598967972,0.492206153,1.79928604,1.91943475,0.827295454,0.890792752,0.454049341,0,0,0,0,0,0.042911981,0,0,0,0,0,0.148804643,0.086352029,0,0.651690391,1.22187968,0.190147049,1.55850484,0,0.772045349,0,0,0,0,0.768401516,0,1.54728831,1.21530938,0.362852463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425
555,3.61061832,0,0,0,0,1.48054519,0.023910885,1.4386605,0.012724491,0,0,0,0,0,2.06180286,1.3972532,0,0,11.3045943,0,1.43766375,3.66992368,0,0.204397317,0,1.90062001,3.30938824,0,0,4.04815276,0,0.213810935,3.24156169,1.97426067,0,0.844277776,0,1.28111374,0.707222986,0,4.40959663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436
556,0.987309275,1.53092079,0.311143709,0.005766287,0.147789535,0,0.167622558,0,0,0.212137922,0,0.02107189,0.129954392,0,0.167740687,0,0,0.240088813,0,0.051463898,0.21501635,0,0.842593603,2.02109775,0.403326551,0,0.204891214,0,0,0.523216231,0.37058268,0,0,0.045833757,0,0.015539828,0.02756876,0,0.080761619,0,0,0.178321838,0,0.132718989,0.220385584,0,2.33883236,6.01865062,2.32385373,0,0.6372592,0.172193355,0.766619724,0.88665843,0,0.44579906,0.218999195,0,0.687695165,0,0,0.719760432,0,0.520907987,0.274611972,0,2.30422952,1.51222211,0,1.27167076,0,4.00960721,14.8363904,5.44444897,0,1.27055289,0.212812131,0,1.03458917,0,0,0.526722429,0,0.360841195,0.034081956,0,0.426492276,0,0,0.249198556,0,0.241033933,0.420468514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471
557,0.34745013,0.470282249,0.358128016,0.086862533,0,0,0.086862533,0.243365697,0.205369557,6.17E-16,0,0,6.17E-16,0.198408883,0.233866465,0.086862533,0,0,3.09E-16,0.157352771,0.167044273,1.03E-16,0,0,8.23E-16,0.243372707,0.307364287,0.173725065,0.133476638,0.61310763,1.82411318,3.51215406,5.03269498,5.73292715,5.371226,4.26221542,3.04018864,2.2245733,1.91461247,1.82411318,1.59176356,1.09524694,0.521175196,0.164245113,0.153731666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447
558,1.13305444,2.34106883,1.56837909,2.98155153,1.74216927,0.65357679,0,3.03859467,0,0,0.014732439,0,0,0,0,0,0,0,0,0,0,0,1.8564917,1.60234191,0,0,0.698987051,0.328750236,0.196037712,0,0,0.036022169,0.168136642,0,0,0,0,0,0,0,0.91221478,0,0.414524659,0,0,0,0,0,0.83449464,0.684399602,0,0.644308727,1.32055005,2.06005803,0.203150388,0.927772067,2.01293484,0.169482791,0,1.70059383,0,0,0,0.863477927,0,0,0,0,0.020713653,0.172236505,0.842628915,0.003354967,0.687101986,2.50867782,1.94996714,2.75486332,0,2.03080408,0.733177741,1.77190294,1.51942814,0,0,0.378107528,0.649823406,1.5908027,0,1.90845021,0,0,1.02167398,1.72676975,1.05769321,3.55135172,2.04813779,2.84683942,5.84164719,5.24136572,5.66227233,5.00484606,3.2150124,1.76301974,2.73055006,1.62558315,1.53312944,0.563024388,2.31536381,0,0,0,0.983943046,0,0.573310289,0,1.24624163,0.227007132,0,0.892151879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
559,1.39814137,0.631106539,0.80216559,0.787944943,1.22047455,2.64730655,3.0952559,3.7909962,4.56187401,5.66942227,5.65082825,5.33624156,6.16086926,5.10792674,4.33622255,2.91311559,1.38747206,1.39652881,0,0,0,0,0,0,0.954688481,0.724933222,1.31029467,1.30849947,1.42649325,1.37925705,0.934162551,0.504350801,0.184715061,0.567839871,0.276441011,0.026513936,0.044285253,0.349424976,0,0,0,0.506368083,0.513412143,0.309828748,0,0.061702949,0,0,0,0,0.43599103,0,0,0,0,0,0.308073681,0,0,0.390277793,0,0.080616786,0,0,0.167630952,0.448523973,0.181331883,0,0.129836276,0.118853357,0.011515818,0.030352068,0.006730635,0.019148743,0,0.122488809,0.206980232,0.176596967,0,0,0.449007542,0,0.068228094,0,0,0.235795158,0,0,0,0.046116975,0.01636651,0,0,0,0,0.242731976,0,0,0,0,0.206236048,0,0,0,0.457199118,0,0,0,0,0.372546852,0,1.05263835,0.860803059,1.9894843,1.49867345,2.12521237,1.95294855,2.38877038,2.19253013,2.17318635,1.97694906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455
560,0.184328859,0.19250293,0.19290364,0.176873147,0.143143585,0.098713256,0.056806759,0.032635934,0.038378273,0.079011146,0.150328249,0.239737519,0.329545404,0.401664189,0.44227853,0.445087689,0.412254071,0.352950143,0.280146253,0.206777864,0.142524613,0.092118005,0.055499432,0.029493587,0.010172665,0,0,0,0,0,0.003929238,0.020730567,0.032223983,0.032756337,0.020124339,0,0,0,0,0.013823525,0.092311311,0.199544865,0.321631524,0.440758384,0.540553786,0.611776636,0.65669546,0.690780714,0.741004161,0.840930545,1.02364591,1.31415178,1.72300528,2.24267126,2.8473739,3.49639153,4.13996205,4.7264565,5.20934243,5.55269213,5.73448532,5.74754407,5.59844825,5.30508961,4.89358801,4.39515357,3.84322973,3.27100969,2.70927011,2.18444943,1.71698856,1.32008186,0.999074959,0.751733108,0.56947264,0.439434568,0.347054561,0.278629538,0.223358716,0.174463007,0.129227733,0.088096562,0.053182335,0.026681231,0.009648203,0.001430459,0,0.001760839,0.004278222,0.005297008,0.004063092,0.001079799,0,0,0,0,0,0.001632961,0.00373242,0.004292489,0.003284621,0.001263635,0,0,0,0,0,0.00036192,0.001161762,0.001283661,0.000877146,0.000312446,0,1.71E-05,0.00036293,0.000677269,0.000599599,0,0,0,0,0,0,0.002119606,0.004087308,0.004793128,0.00364741,0.000745773,0,0,0,0,0,0.003870379,0.008959489,0.011295536,0.009505794,0.003654928,0,0,0,0,0,0.00504082,0.016605446,0.023447264,0.022091869,0.01171151,0,0,0,0,0,0.004349504,0.033120421,0.054773336,0.058998279,0.039808569,0,0,0,0,0,0,0.123302366,0.294247741,0.472908209,0.625470085,0.720755667,0.738238957,0.673735383,0.541054282,0.368971972,0.194190166,0.052109289,0,0,0,0.064479341,0.140874737,0.190269064,0.193316492,0.146125399,0.060970117,0,0,0,0,0,0.030693842,0.156055149,0.269994313,0.350251697,0.385118128,0.375629713,0.333888832,0.278270483,0.227186895,0.193438,0.180881282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455
561,0.588217261,0.30519998,0,0.492144273,0.038418864,0,0,0.706364308,0.155825474,0,0.356615945,0.00133818,1.28440292,0,1.13783887,1.2147444,0,0,0,0.068650973,1.75004254,0.434641404,0.472082146,1.28576035,0.736926815,0,0,1.84880214,0.610927268,1.66617853,0.105640598,0.244099762,0,0,0,0.804731465,0,0,1.32385334,0.163482654,0,0,0.9755046,1.3575701,0.202104786,2.05435939,1.13338276,0.104016559,1.03177478,0,0,0,0.322284802,0,0,0,0.048678997,0.492165049,0.387808071,0,0.215158735,2.37132918,1.20489482,0.999324574,0,1.65150678,0,0,0.63444005,0,0,0,0,0.700808286,0.606631439,0,0,0.90860632,0.942662123,0.370636824,0,0,0,0,0.146870262,0,0.385089071,0.83806382,0,0,0,0,1.10416003,0.216506312,0,0,0.014810263,0,0.712114304,0,0,0.893781866,0,0.885026345,1.39536388,0,1.80320784,0.399464998,0.65157903,0.643380743,0.348973698,0,0,0,0,0,0.217206005,0,0.814732078,0,1.22006123,0,0.843661776,0.043912414,0.183976626,0.387710168,2.25692789,0,0,0,0.571854359,0,1.16548512,2.10651836,0.972117886,1.51107555,0.40121356,3.39967778,6.05547369,4.0343292,5.55247815,5.23887471,4.90871003,4.83949317,6.21785956,5.99288935,4.90467615,2.84860499,2.48656716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455
562,0.421137868,0.811842601,0.91494003,0.678993698,0.291123868,0.014368051,0,0.092003875,0.1605043,0.068684621,0,0,0,0.102989586,0.224959323,0.137486139,0,0,0,0.29436594,0.588611899,0.614298581,0.395507371,0.192556787,0.266645599,0.618555791,0.952551537,0.930026508,0.507004425,0.03968327,0.015731718,0.601720229,1.40356506,1.71068369,1.10192608,0,0,0.312265893,3.16595621,6.86044018,9.59949356,9.88611207,7.49556227,3.65982905,0.318369925,0,0,1.60002968,3.15273212,3.46462057,2.60594358,1.34227342,0.453043168,0.202972476,0.312786956,0.343600987,0.110044186,0,0,0,0.172080345,0.323252383,0.174947075,0,0,0,0.086441545,0.287363794,0.222073766,0,0,0,0.010438186,0.303429214,0.394444717,0.234521581,0,0,0,0.14197291,0.213048951,0.08045604,0,0,0,0.503297648,1.12934983,1.6644096,1.9987667,2.12623196,2.06690601,1.80727367,1.33188766,0.713206651,0.149847136,0,0.011174494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482
563,0.382861562,0.992887992,1.08725233,0.64768794,0.43052068,1.90281883,2.67871081,2.45839995,2.88353349,3.84858955,5.06485764,4.58209678,3.54338765,4.18779664,1.28480298,0.775621863,2.47525839,0,0.018659529,0.094994837,0,0,0,0.624326942,0,0.953222725,0.865335201,0.752471215,1.11247054,1.2709081,0,0,0,0.46434632,0,0,0,0.78238576,1.30154681,0,0,0.46470117,0,0.275337901,1.25447969,0,0.716196363,2.0753037,0.427357369,1.69831064,1.07638803,0,0.170391622,0.287624532,0.63693881,0,0,0,0,0.015125635,0,0,0.3478983,0.148032766,0.612687964,0.648675728,0,0,0.501529531,0.395603556,0.047840507,0.071501674,0,0,0.281972584,0.121611289,0,0,0,0,0,0,0.807006785,0.948347211,0,0.162637142,0,0,0,0.434410029,0.617450408,0,1.4269052,0,0.357847964,0,0,0,0.629521589,0,0.260513279,0,0,2.23135659,0,0,0,0.594011182,0,0,0,1.34504699,1.73746825,0,0,0,0.703570422,0.501421191,0,0,0.032671758,0,0,0.803621519,0.426374005,0,0.665730775,0.901066748,0.169024513,0.023726202,0.518684063,0.14924147,0,0.793312701,0.023875201,0.50114565,0,0.860144536,0.693321101,0.427262727,0.048276162,0.485722325,0.214163713,0.05421768,1.02954581,0.732935622,1.08291779,0.659156585,0.347222344,0,0.67959524,0.056559457,0,0,1.1938894,0,0,0,0.334400186,0.114466523,0.869216782,0.030830044,0.934254605,0,1.25249958,0.16577782,0.83264044,0.357182099,0.659429881,1.36577979,0.636019144,0,1.56205392,0,1.00032498,0.206290337,0.050590977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44
564,0.018289441,0.033912851,0.057332467,0.08585311,0.115882821,0.143441051,0.164746273,0.176795466,0.177846249,0.16772457,0.147905261,0.121346048,0.09209288,0.064710051,0.043616986,0.032430252,0.033411276,0.047106823,0.072242035,0.105888557,0.143888375,0.181473865,0.213992238,0.237623525,0.249978665,0.250479224,0.240451118,0.222907268,0.202042392,0.182509915,0.168589104,0.163373832,0.168118551,0.181860686,0.201403099,0.221689984,0.23655114,0.239731375,0.226072203,0.192679839,0.139902245,0.071951517,0,0,0,0,0,0,0.160871426,0.403776661,0.717199679,1.09053806,1.50678255,1.94369487,2.37559581,2.77558316,3.1179437,3.38049743,3.54661663,3.60669922,3.55893905,3.40931824,3.17083707,2.86208531,2.50533214,2.12436249,1.74230916,1.37971959,1.05305726,0.77377438,0.548015061,0.376926644,0.257481682,0.183654964,0.147765298,0.141784773,0.158438661,0.191963147,0.238448561,0.295763517,0.363120345,0.440395071,0.527348501,0.622904397,0.724625391,0.828490123,0.929022037,1.01975978,1.09400053,1.14569974,1.17038146,1.16590671,1.13296467,1.07519078,0.998870481,0.91225031,0.824539263,0.744733594,0.68043021,0.63680179,0.615889413,0.616327519,0.633557016,0.660513371,0.688707297,0.709556206,0.715783557,0.702687029,0.669087832,0.617811569,0.555611163,0.492516563,0.440674292,0.412811788,0.420516809,0.472553265,0.573436982,0.722467333,0.913356749,1.13452656,1.37005402,1.60117261,1.80815656,1.97237071,2.07824396,2.11493292,2.07747949,1.96732819,1.79214694,1.56497966,1.30283868,1.02491004,0.750586844,0.497560888,0.280188033,0.108302678,0,0,0,0,0,0,0.025946775,0.068541662,0.097836508,0.110459728,0.106131522,0.087246658,0.058153879,0.024257644,0,0,0,0,0,0,0,0,0.0073961,0.02292933,0.032807308,0.036234214,0.033564663,0.026115081,0.015832572,0.004888154,0,0,0,0,0,0,0,0,0.000227349,0,0,0,0,0,0,0,0.009944323,0.026568832,0.045729819,0.065242351,0.082628561,0.095515061,0.102039303,0.101196474,0.093065683,0.078871712,0.060863907,0.042022916,0.025634395,0.014791853,0.011904661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432
565,1.0549271,1.15791862,0.237975154,0,0.444907886,0.748343826,0,0.885831588,0,0.481160431,0.089053185,0,0,0.371075177,0.296541122,0.814684043,0,0.962818125,1.92817278,0.201243375,1.49054527,0.186412244,0.876731533,0.022779109,0.421059578,0,0.100209404,0,0.211458876,0.813887802,0,0,0,0,0.367353491,0.002764969,0,0,0.675379109,0,0,0,0.687118107,0.459758293,0,1.02116995,1.78885112,0.608663624,1.40203167,1.480027,0.135333712,0.15637612,0,0,0,0,0.342218492,0,0.903996294,0.646588064,0,0,0.487864126,0.090850039,0.636071552,0.675646926,1.0643915,0,0.007203318,1.06496185,0.493984453,0,1.95999783,1.3041923,0,0,0,0.293347173,1.12183527,0,0.554568358,0.067010938,0.31382877,1.24082491,1.72187729,0.737917335,0,0.320083751,1.55371162,0,0.645862303,0.688551483,2.33428662,0,0,4.11949218,3.32827207,1.21543088,0.290458898,0,1.67611283,0,2.69581327,1.01461374,1.15584882,3.22801156,1.63496544,1.55568496,1.82420125,3.02957055,4.76479339,4.41287555,2.49233304,2.40764532,4.99666995,4.13180102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435
566,0.294672723,0,0,0,0,0,0,0,0,0.795980815,0,0.694755524,1.10741675,0.003321195,0.417417179,0.015131882,0.218454304,0,0,0.661172717,0,0.006656042,0,2.16426773,0.367924629,0.851638368,0.184023421,0,0.404606317,1.03341382,0,0.266233206,0,0,0.310823904,0,0.878774399,1.21448262,1.81638702,1.18719096,1.79801706,1.42920283,1.7827633,2.42203241,1.17247438,1.96338085,1.14501104,0.36115437,0,0,0.864351377,0,0,0.297294769,1.15032841,0.050398937,0.355162357,0,0,0,0.343229852,0.070031534,0,1.12193074,1.71566938,3.12927326,2.63786441,2.27636426,1.950044,2.31412844,1.65269557,0,0.673793093,1.01005309,0.248147304,0.956539973,0.587111156,2.1520537,1.25883285,0.248655814,0.412047679,0.539570656,1.69584423,1.42206277,1.54148903,0.2674794,0.362731345,0.923434158,0.278270174,2.04041324,0.755186552,0,1.16320792,0.479716311,0.758692598,0.642355045,1.34222658,0.513651939,0,0.110836965,0.060857932,0,0.713661688,1.02900169,0,0,0,0,0.07102843,0,0,0,0.126663204,0,0.393929343,0,0,0,0,0.985331337,0.084659356,0,0,0.928244007,0,0,1.10933696,0.341092867,0.651243178,0,0,0.132602059,0.475234592,0,0,0.684218455,0.555382502,0.604630561,0,1.88385607,0.325312397,1.01561344,0,0.35362051,0,0,0,0,0,0,0.350498891,0,0,0,0,0,0,0.645931238,0.557051947,0,0,0.645476625,0,0.634874057,0,0,0,0.450373065,0,0.467501913,0.10564944,0.661007829,0.506930123,0.709278963,0,0,0.428060385,0.354164687,0,0.605175389,0,0.61592195,0,0,0.711905569,0,0,0,0,0.4092428,0.804187623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419
567,0.57327555,0,1.51040642,0,0,0,0,0,0.532864116,0.510315823,0,0.547804068,0,0,0,0,0,0,0,0,0,0,0.594602382,0.491119015,0,0.348687256,0.1190294,0,0,0.604916072,0,0.615475933,1.50024817,0,0.381200551,0,0,0,0,1.39153504,0.625345884,2.91120783,0,0,0,1.32308799,0,0,0.065983016,3.65005477,2.39236525,3.80410681,4.81569579,5.09189781,4.09850919,3.61502365,2.95285278,2.64248439,0.910947218,0.927746736,2.42412687,0.622093068,0,0.394979353,1.68016636,1.78270639,0,0.266045577,0.116627522,0.075557221,0,0.676191273,1.45727262,0,0.37261617,1.96753356,1.20232148,2.47157257,1.99195013,2.21862739,2.18461097,1.97027733,1.60829504,1.23385322,1.96691434,0.097179991,0.576233907,1.70680828,1.52031853,0,0.006430652,0,0,0,1.8129455,1.176476,0,0.346224615,0.491979752,0.322721297,0,0,0,0,0.522121671,0,0,0,0,0,0,2.73874129,0.45975882,0,0,0,0,0,0.032982328,0,0.586546776,0,0,1.70636028,0.294444666,0,1.05281049,1.08931055,0,0.692899286,0,0.629588002,0,0,0,0,0.166586278,1.45518897,0.918230289,0.55526245,0,0,0,0.067557101,0,2.18309497,2.27218972,1.43648715,0.459936433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442
